time,.header,.latitude,.longitude,.altitude,.utm_easting,.utm_northing,.zone,.letter
2022/02/08/15:03:55.498619,$GPGGA,42.34063666666666,-71.09753666666667,6.5,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:03:56.493745,$GPGGA,42.34063666666666,-71.09753666666667,6.4,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:03:57.494724,$GPGGA,42.34063666666666,-71.09753666666667,6.4,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:03:58.498914,$GPGGA,42.34063666666666,-71.09753666666667,6.4,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:03:59.492369,$GPGGA,42.34063666666666,-71.09753666666667,6.4,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:04:00.499252,$GPGGA,42.34063666666666,-71.09753666666667,6.4,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:04:01.492939,$GPGGA,42.34063666666666,-71.09753666666667,6.4,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:04:02.493098,$GPGGA,42.34063666666666,-71.09753666666667,6.4,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:04:03.497872,$GPGGA,42.34063666666666,-71.09753666666667,6.4,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:04:04.497816,$GPGGA,42.34063666666666,-71.09753666666667,6.4,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:04:05.503538,$GPGGA,42.34063666666666,-71.09753666666667,6.4,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:04:06.499459,$GPGGA,42.34063666666666,-71.09753666666667,6.4,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:04:07.490202,$GPGGA,42.34063666666666,-71.09753666666667,6.4,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:04:08.497663,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:09.497111,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:10.491580,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:11.492467,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:12.495670,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:13.498172,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:14.492377,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:15.491827,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:16.498485,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:17.493606,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:18.494318,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:19.493086,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:20.493902,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:21.499497,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:22.492878,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:23.499619,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:24.495072,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:25.498263,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:26.493024,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:27.493224,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:28.493860,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:29.491735,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:30.490506,$GPGGA,42.340635000000006,-71.09753833333333,6.4,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:31.499360,$GPGGA,42.340635000000006,-71.09753833333333,6.4,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:32.490038,$GPGGA,42.340635000000006,-71.09753833333333,6.4,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:33.491279,$GPGGA,42.340635000000006,-71.09753833333333,6.4,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:34.491505,$GPGGA,42.340635000000006,-71.09753833333333,6.3,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:35.501075,$GPGGA,42.340635000000006,-71.09753833333333,6.3,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:36.491703,$GPGGA,42.340635000000006,-71.09753833333333,6.3,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:37.490742,$GPGGA,42.340635000000006,-71.09753833333333,6.3,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:38.494356,$GPGGA,42.340635000000006,-71.09753833333333,6.3,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:39.492723,$GPGGA,42.340635000000006,-71.09753666666667,6.3,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:40.489612,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:41.490120,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:42.496363,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:43.489637,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:44.489675,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:45.494608,$GPGGA,42.340635000000006,-71.09753666666667,6.4,327212.88767470926,4689728.412305001,19,T
2022/02/08/15:04:46.496643,$GPGGA,42.340635000000006,-71.09753833333333,6.2,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:47.503653,$GPGGA,42.340635000000006,-71.09753833333333,6.2,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:48.498295,$GPGGA,42.340635000000006,-71.09753833333333,6.2,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:49.493064,$GPGGA,42.340635000000006,-71.09753833333333,6.2,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:50.492815,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:51.497763,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:52.504159,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:53.498136,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:54.498669,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:55.492819,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:56.498287,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:57.504081,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:58.497747,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:04:59.497555,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:00.495214,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:01.499254,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:02.497652,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:03.497417,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:04.499002,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:05.498613,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:06.498894,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:07.498472,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:08.493145,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:09.501032,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:10.497883,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:11.499759,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:12.500513,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:13.498936,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:14.499072,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:15.499101,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:16.498988,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:17.499333,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:18.493675,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:19.498193,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:20.498603,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:21.499378,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:22.498131,$GPGGA,42.340635000000006,-71.09753833333333,6.1,327212.7503752479,4689728.415691981,19,T
2022/02/08/15:05:23.498073,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:24.494273,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:25.499476,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:26.498033,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:27.497839,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:28.499339,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:29.499264,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:30.500135,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:31.498640,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:32.499242,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:33.498854,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:34.497915,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:35.497827,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:36.499440,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:37.493947,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:38.498565,$GPGGA,42.34063666666666,-71.09753833333333,6.1,327212.75494068,4689728.600762803,19,T
2022/02/08/15:05:39.497545,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:40.499443,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:41.499305,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:42.500418,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:43.503359,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:44.498580,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:45.499754,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:46.499122,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:47.498933,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:48.494400,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:49.499807,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:50.498687,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:51.498845,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:52.499042,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:53.504837,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:54.499301,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:55.497790,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:56.493562,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:57.500140,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:58.498095,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:05:59.497938,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:00.499917,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:01.500239,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:02.498998,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:03.498162,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:04.499081,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:05.499198,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:06.493561,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:07.498271,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:08.499108,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:09.500135,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:10.499124,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:11.498590,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:12.500492,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:13.499025,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:14.498581,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:15.504245,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:16.499651,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:17.498818,$GPGGA,42.34063666666666,-71.09753666666667,6.1,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:18.498978,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:19.498675,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:20.494083,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:21.499166,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:22.498420,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:23.498380,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:24.499542,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:25.504719,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:26.497962,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:27.498838,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:28.498732,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:29.499150,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:30.494023,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:31.498172,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:32.500003,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:33.499467,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:34.498044,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:35.498285,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:36.494189,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:37.493466,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:38.493385,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:39.498378,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:40.498926,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:41.505385,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:42.500483,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:43.493039,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:44.493450,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:45.499692,$GPGGA,42.34063666666666,-71.09753666666667,6.2,327212.8922401377,4689728.597375823,19,T
2022/02/08/15:06:46.498180,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:06:47.498918,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:06:48.499940,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:06:49.499990,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:06:50.498809,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:06:51.498199,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:06:52.499786,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:06:53.499264,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:06:54.493667,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:06:55.498553,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:06:56.499760,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:06:57.500438,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:06:58.498346,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:06:59.498504,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:00.494210,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:01.493521,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:02.498664,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:03.498214,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:04.499035,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:05.499278,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:06.500293,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:07.505028,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:08.494096,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:09.499408,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:10.499077,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:11.498194,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:12.499750,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:13.499650,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:14.492266,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:15.499023,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:16.499674,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:17.499293,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:18.499305,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:19.498097,$GPGGA,42.34063666666666,-71.09753500000001,6.2,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:20.499216,$GPGGA,42.34063666666666,-71.09753500000001,6.1,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:21.499988,$GPGGA,42.34063666666666,-71.09753500000001,6.1,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:22.498966,$GPGGA,42.34063666666666,-71.09753500000001,6.1,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:23.498034,$GPGGA,42.34063666666666,-71.09753500000001,6.1,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:24.500720,$GPGGA,42.34063666666666,-71.09753500000001,6.1,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:25.499067,$GPGGA,42.34063666666666,-71.09753500000001,6.1,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:26.493158,$GPGGA,42.34063666666666,-71.09753500000001,6.1,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:27.499819,$GPGGA,42.34063666666666,-71.09753500000001,6.1,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:28.497486,$GPGGA,42.34063666666666,-71.09753500000001,6.1,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:29.498227,$GPGGA,42.34063666666666,-71.09753500000001,6.1,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:30.493815,$GPGGA,42.34063666666666,-71.09753500000001,6.1,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:31.491831,$GPGGA,42.34063666666666,-71.09753500000001,6.1,327213.02953959536,4689728.593988846,19,T
2022/02/08/15:07:32.492116,$GPGGA,42.34063666666666,-71.09753500000001,6.1,327213.02953959536,4689728.593988846,19,T
